GW_LCDM_fiducial_MG_2_set_a.txtz Dl sigma Dl_gw Dl_gw_a Dl_gw_b Dl_gw_c Dl_gw_2_a Dl_gw_2_b Dl_gw_2_c
0.256219342377 1.4242398284105635 0.0421300579832784 1.4056695051642272 1.427635387628575 1.4268827933214894 1.429386470221203 1.428438008403666 1.427504294015443 1.4303944149773453
0.259320069036 1.2681712384063792 0.08762141290747105 1.2515036961419876 1.2772461593819715 1.2754325573700276 1.2823760161831779 1.2719480754085666 1.271108261425597 1.2737085818330283
0.261854787539 1.2757694734324732 0.047085982193030236 1.2588942329540587 1.287176645258536 1.2850297018908101 1.293928483260361 1.2796006626844854 1.27874891998319 1.2813868776773645
0.265676008176 1.4055465851402429 0.061307430947445535 1.3867771851341826 1.419274500260261 1.4167816055399156 1.4276083684941292 1.4098200084869874 1.4088702124214725 1.4118130321246527
0.293196041244 1.5504863803693698 0.09898037188501857 1.5284302030908195 1.5635870621255432 1.561075331436739 1.5712358126982626 1.5556106650787345 1.5544740028863056 1.5580058439835551
0.305239575296 1.5444140645509958 0.12214617425667793 1.5218861621122648 1.5583575406507284 1.5557423174823901 1.5666314070957543 1.5496933543974312 1.5485233037661275 1.5521633504240533
0.308356237386 1.7075703884012592 0.06302405885743767 1.68250611442661 1.7235746270231072 1.7206157429307145 1.7331695904184536 1.7134570913473164 1.7121527047432903 1.7162119529908137
0.308770695458 2.0498906360687674 0.11827352436971507 2.019776814663714 2.063833796175274 2.0610194484294557 2.0716520374648795 2.056965377265658 2.055397788443005 2.0602763257589514
0.316506189117 1.6622132765238096 0.060534974603293865 1.6374224438864986 1.6676582310407138 1.6664699918786967 1.6705083526355238 1.6680693668945243 1.6667725018614568 1.670811658405168
0.321669724643 1.6398226812890049 0.06609742297084475 1.6151248816740775 1.6569851675500844 1.6539810008910414 1.667662605512423 1.6456779434910294 1.6443817270279677 1.6484209534606995
0.322773683498 1.6702901248146946 0.11701367944270433 1.6450814185430214 1.6876862609513006 1.6846322311897626 1.6984884240396902 1.6762711191119555 1.6749471698637055 1.6790732716737529
0.323909106189 1.7919856327621275 0.07028533486947885 1.7648830074758788 1.8124650322088292 1.809111160498589 1.8257387695296692 1.798421069550345 1.796996637216708 1.8014363991639126
0.32710556227800003 1.7572533049087502 0.06282497017211051 1.7305188647014693 1.7754402876663056 1.7722355835790518 1.7867062885395897 1.7636154461683247 1.7622075484440327 1.766597173310601
0.329449282069 1.6166343099367924 0.09526905139224266 1.5919340013152763 1.632918515539965 1.6300060255690243 1.6429067566913946 1.6225219368545387 1.6212192565634929 1.6252817758011497
0.33740799940800004 1.7531673168730382 0.09284518021531904 1.725998694694591 1.76513506572557 1.7627210621870484 1.771849342269751 1.7596789158645199 1.7582389651950403 1.7627331173771206
0.35246227182499995 2.022611572979528 0.10278637759157223 1.9904579100112876 2.0440116046742767 2.040290926608757 2.057383504909832 2.0303972646441055 2.028677331387344 2.0340532663354596
0.375008358552 1.8127065841018608 0.1571935218228473 1.7828547016362362 1.832810103645358 1.829430281155074 1.8456380555668723 1.8200442365495348 1.818425733883101 1.8234956872757224
0.38206262452600004 1.9766571399700488 0.14642414574166254 1.9437652909590284 1.990619579714411 1.987821839651705 1.9984954040582905 1.9847794481374978 1.9829887101293293 1.9886019803072654
0.38660358691 2.065210785156579 0.18217876328445212 2.0306200531712526 2.08401184269732 2.0804962995761653 2.0951928023053954 2.073777882789074 2.071889649135271 2.0778110933335587
0.41203651853100004 2.5607495833343847 0.09758680437926777 2.516351614935758 2.5817553775744564 2.577693120749113 2.593939583774382 2.5719260175415233 2.56946677246962 2.57719740570532
0.41299494709 2.6245388182414455 0.12773427438589458 2.57897855522256 2.637040738652586 2.6343907842816714 2.6437627029961717 2.6360147727548977 2.6334897787331153 2.6414278039749433
0.413908155516 2.2022303984364773 0.22165938752639888 2.1639562037259634 2.2234752264721567 2.2195954835689418 2.236322292430344 2.2118766469545497 2.209754359210743 2.216426933074302
0.41694255382 2.4735445830569742 0.2171050613329248 2.43038815866058 2.4977143636601142 2.4933262109955483 2.512389319617491 2.4844420620880694 2.4820449599996244 2.4895836941487794
0.42912374769 2.3548220895643217 0.12340120649550927 2.3131111796296473 2.3651729860156614 2.3629621702291987 2.3707002020920194 2.3654348278976434 2.3631021905397604 2.3704464710337714
0.42943143479400003 2.6772431052763817 0.12900785147737173 2.6298034601827895 2.7038408793701216 2.6990502767204076 2.720078164082699 2.6893157367347036 2.686662273070835 2.695016908385693
0.429696840646 2.3643743859454434 0.13878120175656666 2.322465172351033 2.3773558067580236 2.37464800145158 2.3844352093475716 2.375041362823543 2.372696890199931 2.380078824010033
0.432655740774 2.190963843200947 0.4045795459265881 2.1519897368697354 2.2066452526408744 2.203511485604609 2.2155099032950614 2.200901908587836 2.1987180557398247 2.205596127542183
0.433905869755 2.570627010378281 0.15289575083983048 2.524830865727688 2.593947988725207 2.589581662929556 2.6078040577349766 2.582313638760533 2.5797457509865644 2.58783427540621
0.43397811954599996 2.599031089728911 0.2366209846542749 2.552724932854647 2.60784597333609 2.6059263852921593 2.612469282659619 2.610848392981025 2.6082518041769753 2.6164307875577464
0.437013614077 2.280461041495044 0.2388252760411423 2.239684261604932 2.298667110958672 2.2951202312566243 2.3091677791385044 2.2908866918622386 2.2885963316527578 2.2958127378889808
0.44007941111500004 2.3807542862953825 0.15088749855833986 2.3380308534489793 2.406232057773463 2.4018352609523013 2.4222276346966454 2.3916981922964458 2.3892944485789447 2.396870228017425
0.443267831113 2.661844131208474 0.1407248294860721 2.613899523087798 2.6796011277895824 2.6760042314246304 2.6895287971101225 2.6741494182101713 2.6714472055228398 2.6799661396254
0.444057616004 2.2019740141906894 0.13321366078620545 2.1622764165198918 2.2223661972164566 2.2185779803045804 2.234550366818206 2.2121675593181878 2.2099291925122198 2.216986325377076
0.444839372701 2.934933946547187 0.17434560708896388 2.881974901891914 2.966004915093735 2.960604836482377 2.9854243928187825 2.9485392400767534 2.9455518469222324 2.954971185113939
0.445392934477 2.385146706623277 0.15505594330804806 2.3420809333473165 2.401522490186822 2.398222925651258 2.4107179765024878 2.3962141247500974 2.393784072917958 2.4014464843199677
0.454118893706 2.8103086024204096 0.2637507395422177 2.7590648732643643 2.836630867520926 2.831763065732475 2.852408759788045 2.823547426837207 2.820642206480642 2.8298101810045053
0.45641407986500004 2.9508060036621333 0.15485453576652985 2.896863794457057 2.968759777456334 2.9650675549586447 2.9786710251126025 2.964761247327481 2.96169925352477 2.9713639641536376
0.46353172407399995 3.3175810334725164 0.4229031007404985 3.2564629953215367 3.335350667978129 3.331632705269396 3.3450154146902427 3.333460263825574 3.3299776742540304 3.340976991233163
0.474659737836 2.550654998288872 0.1723094989989373 2.503111680881273 2.568244166754745 2.5647030783720264 2.578127761466903 2.5630891474134057 2.5603640160620746 2.5689795869179615
0.476462870784 2.834112399500353 0.305284654382438 2.7811873251471293 2.8626629683307083 2.857556857282497 2.8801756319103156 2.847968766478415 2.8449322746963555 2.854533763991684
0.48288274020800004 2.6292554014935705 0.17301566380095418 2.579834636962684 2.651164839108089 2.6469468693969556 2.6639167558866954 2.642243115103714 2.639398111911549 2.648399247644674
0.48334923576300004 2.772204938144139 0.2178592690187919 2.7200728115258106 2.786729717849715 2.783682685297756 2.7946114224809646 2.7859089298226936 2.782907109991459 2.79240478176331
0.483518006435 2.724580830927541 0.17640698571299676 2.6733356156056174 2.745749184280294 2.741596529053471 2.757892870647451 2.738053008186792 2.735101997402654 2.744439050639963
0.48396330932400006 3.2086570460248405 0.2606775587268724 3.1482801612989113 3.237546363953718 3.2321225260822413 3.2546765355130165 3.224534033962661 3.2210563574805717 3.232060225534821
0.491583852105 3.1884565050186966 0.17575091952570635 3.1280060444072633 3.2124568966190425 3.2077130285695543 3.226143804235314 3.204423447632524 3.200927708846906 3.2119961882038175
0.49198515139700005 3.2015882827394484 0.1586153099161912 3.140865090403228 3.20833707563323 3.206834433715557 3.2118019147695707 3.2176309906689253 3.214118750710583 3.2252398710754
0.49506640681100006 2.744821139077657 0.16518005234763444 2.692605461814747 2.765054280074708 2.761036187870668 2.77654975169088 2.758640805533076 2.7556158293709516 2.7651966835544117
0.502679949724 3.1390167041251464 0.17086090713685784 3.078867326571355 3.161616755726369 3.15710590717937 3.174405132855564 3.155005971763811 3.1515077220096486 3.16259495973836
0.505721600511 3.0863113880228124 0.18866737471388445 3.0270032707034886 3.110987593586517 3.106182092907701 3.1252243273731275 3.102104464884454 3.0986497794082997 3.1096018592397914
0.507192810298 3.4054542690777216 0.4396866216240843 3.339923791740457 3.4263781971238965 3.4220815693515227 3.4379437057130526 3.422918938022534 3.4190989389580646 3.431210695742695
0.508969641762 2.7765814463323664 0.19670640921546845 2.723064395331686 2.796318600542934 2.792368793335249 2.8074633019082387 2.7908588282531572 2.7877363128713504 2.797638150147871
0.511305334652 3.009187043167706 0.3543245096505678 2.9510620923805098 3.0319541985279317 3.027459408870573 3.0449499693684765 3.024714321767223 3.0213189307024453 3.032088277461889
0.511677879795 2.646519855560705 0.19447683311704744 2.595382705291157 2.6673392251663195 2.663267741401873 2.6793117600164105 2.6601833274717435 2.6571955674257755 2.66667231592917
0.523155909009 3.180533581778193 0.15800779203318485 3.1184418210372047 3.2098878642056223 3.204427524966109 3.2274101902990564 3.1972317795052434 3.193582952983972 3.2051680297962215
0.529004084896 3.0521538829059316 0.22171645182262573 2.9922634964584307 3.0750976759524957 3.0705612647652663 3.088178857092258 3.0683128020299817 3.0647830563152096 3.0759956985007246
0.532035177513 3.7179521489950593 0.2350141206679386 3.644806686930272 3.747396524265666 3.7416481732695694 3.7643515527148974 3.7377207073678367 3.7334032575403575 3.747121703805373
0.533976477636 3.035766747718964 0.4214430631993182 2.975943233141322 3.058265394274904 3.05380270872575 3.0710601462576217 3.0519522966272095 3.0484177856226222 3.0596503591196074
0.53501240648 3.9136830829669886 0.3868350033323083 3.836491212338668 3.934679988810589 3.9302876560467572 3.9461020133948925 3.934579718933449 3.930016708967468 3.9445191093975067
0.537379907997 3.4288044778811844 0.4050421957681311 3.3610406552452985 3.452245510306211 3.4475185592201067 3.4653996594869194 3.447172884112657 3.4431625072512126 3.4559110824020918
0.5499425717399999 3.3921924370850496 0.2596775073823035 3.324452806642717 3.414443340083862 3.4099227368673533 3.426852901666511 3.4106813617386837 3.406647681147423 3.4194840596289615
0.558351158854 3.5481240919717503 0.4227287689937329 3.4767924635302805 3.578906351195116 3.57305331771087 3.596989875271928 3.567682550215529 3.563417647096952 3.5769994972499926
0.559403346185 3.4775883787352297 0.5195831332470892 3.4076167813268943 3.4966266776390253 3.492654014501857 3.507005894010982 3.496784845663167 3.49259913697923 3.505929969648868
0.562095183269 3.3224282147989417 0.2088610201973592 3.255437330893029 3.350480663346462 3.345101137841537 3.3668562435787726 3.3408336478150553 3.336821054896531 3.3496034367690632
0.569329632841 4.445751627961129 0.5327903795375839 4.355608658755686 4.484644822358504 4.477269809473825 4.50753964039505 4.470614375536146 4.465196309166682 4.482466399584342
0.571587180814 2.9274722808356226 0.4815341782510641 2.8680121369279354 2.953535800909181 2.9486229839846247 2.9689456822870723 2.943892053403027 2.940314343393553 2.9517204500347924
0.5760140277100001 2.74535644472562 0.5051049420900567 2.6894088770252638 2.769087684025549 2.76457004458267 2.783016818877762 2.760842697003818 2.7574692615809697 2.768228093795856
0.576055575002 2.1517221577608274 0.5445068735516334 2.1078708878047308 2.1661587684351713 2.163237478564531 2.174236951841295 2.1638604302662747 2.16121630573549 2.1696491900523993
0.577365203187 3.1944548357030507 0.25411484241279364 3.1292893256768606 3.2286808373124045 3.2227790122425186 3.250179572318683 3.2125055564935576 3.2085738008425975 3.221114684266501
0.578582142795 4.080138458071544 0.38032089262261376 3.996829932133164 4.110192114705659 4.10422278396082 4.127264867121557 4.103229658576884 4.098200355635402 4.114243644077422
0.5868458951919999 3.0724277693709623 0.6864320654274988 3.009312958710134 3.098851297598278 3.09381294372642 3.114341923419863 3.0899982199314633 3.0861731760325215 3.0983832915011544
0.588061190542 3.1756352719484804 0.23061742657279194 3.110342911646334 3.1998567534347107 3.1950839046117276 3.2137033698032367 3.1938235378862396 3.1898642748161663 3.2025041084784958
0.589111838824 3.6966783989759406 0.2321446756324873 3.6206155297526794 3.7072904033367156 3.704957816400601 3.712807151419111 3.717878654946782 3.713264014674124 3.7279974005063
0.590194646669 3.3602188478100543 0.24852422179827874 3.2910250923291864 3.389789692802889 3.3841934988545233 3.407222241536191 3.379515494585579 3.3753154733035458 3.3887262842106827
0.596975026853 3.9205824273950745 0.2540024915889229 3.83945938011024 3.959902313591257 3.9528539407699914 3.9839834695457848 3.943286148524251 3.938346484739329 3.954127811460451
0.597680439585 3.718690415514199 0.2395549068540095 3.6417066372726645 3.755373571365167 3.748743503659386 3.7777149794837173 3.7402435983545597 3.735554447683982 3.7505362990445184
0.5990832792890001 3.5590693213098263 0.3566388796149773 3.485317464250897 3.5968918930263087 3.590334548198861 3.6205683531351474 3.5797327233606655 3.5752375165322356 3.5896013713318755
0.599435103593 3.927764984180937 0.3039514555617833 3.8463528941239855 3.959300625498528 3.9531661179033586 3.97751043764475 3.950578757479308 3.945615849517232 3.9614746410075377
0.601035965877 3.1768973545476404 0.41182476264039547 3.1109751647884893 3.1954525135940823 3.1916138371424525 3.2056438632225173 3.195385806963565 3.191364197865093 3.204216790637841
0.601745527299 4.045160736426214 0.2685632637379357 3.961180229026627 4.077191409742819 4.070937888672851 4.095635132841469 4.068722464046275 4.063597523921032 4.079977186272966
0.6064536589949999 3.614689155851469 0.2694800729536602 3.539401395075842 3.650766980850246 3.64428391661382 3.6728261185286395 3.6358634953440445 3.631259077224871 3.645980785023426
0.609229640423 4.179580198576507 0.3629987925582037 4.092361623671059 4.210491293227212 4.204357131608651 4.228063639243114 4.204145117437428 4.198804253419507 4.215884469394216
0.609945279644 3.847954335605734 0.5250546265594604 3.7676170197176413 3.8864022077602254 3.879497050968682 3.9099191955513324 3.8705894892595243 3.8656683920566874 3.8814071015353044
0.610764186903 3.528949553509824 0.2998590140113322 3.4552314973682567 3.561506681877122 3.5554496414770114 3.5809387511992834 3.549728460809223 3.5452111396405237 3.559659452070365
0.611950260382 3.7457479329689143 0.23622500033112356 3.6674383237503356 3.768075090681562 3.7634694767289276 3.780368742231604 3.767834501444615 3.763033219358713 3.7783912427420314
0.617904217252 4.014441324914857 0.28072520435548204 3.9301794046668643 4.051828806295231 4.044898875245743 4.074203016547343 4.038279169347739 4.03309893666719 4.049677139656689
0.621660923365 3.621735175402144 0.7472195606235259 3.545527375906001 3.6449389352904227 3.6402058791965737 3.6578369031134392 3.6433357608388466 3.6386427070577234 3.6536663709177284
0.630105851695 3.3785429112043572 0.33446330864275226 3.307061848397568 3.4115517789676972 3.405558509324307 3.4315927206815564 3.398890500169858 3.3944717819102643 3.408626868478416
0.632940213919 3.9884556184996747 0.26499078689744426 3.903917567260699 4.030448954436664 4.023125291700173 4.056636693443859 4.012554321811408 4.007321837770291 4.024087591531964
0.633227642464 3.639116230473277 0.3363188675934409 3.561968572315142 3.667068896074276 3.6615700612821716 3.6830696290680645 3.6611113799043125 3.6563357116352666 3.6716381044981294
0.633643787076 2.7730497552085507 0.5188621623329001 2.714246785742914 2.779966910392004 2.7784366236679374 2.783540506806493 2.789818255140332 2.786177501332339 2.7978437443463937
0.636624892217 4.511432681475863 0.6407615733011153 4.415586586926344 4.548885522543797 4.54166729514862 4.570666143407586 4.538805446625042 4.532863301764319 4.551908556174385
0.6369688051560001 3.875449217287292 0.43118286624718427 3.7930968734967796 3.9057613267086118 3.899824808151163 3.923173137743891 3.8989723413642148 3.893865984018884 3.9102328947420353
0.6375561463130001 3.9551417941195286 0.2966446747191019 3.871064978512065 3.9867740307441992 3.9806143806387446 4.005025095981258 3.979164556899006 3.973949910258339 3.9906646964245214
0.64578160712 3.7917986427449817 0.2968462768549261 3.7107814672744532 3.8238409992609643 3.8176979004846876 3.8425492494499456 3.815042280999235 3.809999075088689 3.826174956833207
0.652576045844 4.238744034984936 0.2329588010712353 4.147802244943704 4.274171118234807 4.267356738363177 4.294804385414788 4.264922883646107 4.25924496417045 4.27746650339379
0.652839392541 4.893315648098502 0.4666923578429588 4.7883134421071265 4.930227081568685 4.92293480351779 4.951285010908184 4.923545906988859 4.916989374556388 4.9380309918073815
0.663073034527 4.2382641347631385 0.2982404766036904 4.146763865975193 4.2825102811025495 4.274753496334422 4.310010278238735 4.264739780126621 4.259000818206716 4.277433545789723
0.663907540984 4.075177580039588 0.3773110920141862 3.9871552414391362 4.094432837907953 4.090348104634523 4.104778359274437 4.100657260881017 4.095134441829033 4.112874115583201
0.66967803041 3.83447663377702 0.333258833985394 3.751375761044806 3.859574794831739 3.8544738355198067 3.8735679854624605 3.858599341281149 3.8533723093325625 3.8701695134296417
0.670490837231 3.9079886104845625 0.5023494346528454 3.8232550096849764 3.9443379888156453 3.9375970320815346 3.966083058859288 3.932594969224823 3.9272633749386547 3.9443976855077496
0.67379194058 4.514562348985222 0.6625857830324134 4.416492048060777 4.557830851897642 4.549906305787001 4.5839435573616765 4.54308719082868 4.536907674958556 4.556772115228782
0.679970432001 4.250363951924839 0.6111697047226836 4.157710296038512 4.280329919826446 4.274323159944516 4.297227653759767 4.2773936699936 4.271540028115763 4.290366011534464
0.681871900923 3.9965656303664674 0.4387881604408863 3.9093519626916633 4.035579715681134 4.028493318152293 4.059260250318397 4.022031586766091 4.01651716951098 4.034254795970519
0.684284092002 4.475119407881791 0.2979284327359207 4.377331774263964 4.504890378720276 4.498856930776116 4.521528096537144 4.50370593102644 4.4975165964874675 4.517428893997244
0.689260183498 4.261717856322274 0.3297950437477847 4.168338170107113 4.295469077907649 4.288879936675589 4.314904184454881 4.289080730880207 4.283157931989425 4.302220096630623
0.694788930878 3.8288169940722483 0.4048888779705919 3.7446707587169126 3.8618671960313082 3.855572688376166 3.881259609069607 3.8535390675902135 3.848189481505971 3.8654141654355563
0.6948571532800001 4.384886938521095 0.3180743949585864 4.288516366834577 4.415827900818571 4.409626767727088 4.433277866884368 4.413201424350181 4.407074502156748 4.426802169476621
0.6961954702609999 4.189530638172264 0.44957874370761 4.097387330967306 4.21115777435086 4.206612995228102 4.22287573715506 4.216620282863496 4.210758825689746 4.229633690858594
0.69710555481 3.639540712564183 0.8597582404169134 3.5594546727844487 3.675193860304671 3.668728513481194 3.696858696370998 3.6630957242505446 3.657999315249351 3.6744117511131558
0.6979470254699999 4.011752510554044 0.3729934419485377 3.923436434012091 4.037291689982251 4.032076779635587 4.051475324618089 4.03773848615339 4.032116364251797 4.050222977150245
0.698810112997 4.5190763988319205 0.3477216253851044 4.419546103689181 4.55638924723242 4.549186748710196 4.578062713133173 4.548373968922628 4.542035671436464 4.562450158766675
0.702934540457 4.113725326148609 0.4012751637240167 4.022924381863104 4.143396933663888 4.137476895247257 4.160191940702207 4.140505339284037 4.13471298196394 4.153375021216138
0.707251166004 5.7130556897054525 0.8758905581775369 5.586667506194953 5.761718781862332 5.75241185778854 5.790183105696432 5.750407089460703 5.742330077250314 5.7683615321908865
0.7136285809239999 4.820506380413697 0.4762156633218527 4.713511482057975 4.861105554331607 4.853314091904052 4.884791782363716 4.852220828503857 4.8453651142826 4.867471227457011
0.718591730466 5.156668088269222 0.5653453664083475 5.041921896019838 5.206902979178685 5.1977697151252045 5.237374144317633 5.190758629643834 5.183391226943941 5.207156264052746
0.7213349179109999 4.2406069573030845 0.4916212548090551 4.146114213838674 4.252566361474623 4.249935294713509 4.2587783200685525 4.268715974821378 4.262642143343869 4.2822385968918955
0.721960118935 3.264302293578936 0.7806632105027843 3.1915415259741793 3.289225879127015 3.2843158866933453 3.303476620804969 3.285952896694979 3.28127476302939 3.2963688904361117
0.7230535945829999 5.1935477489397135 0.5585664020660712 5.077720914038463 5.242644456796177 5.233599502982604 5.272152900687068 5.228030449807652 5.220580065896283 5.244620932499563
0.7260675308310001 4.387694378891402 0.39081820414089397 4.289692486608939 4.431241632892637 4.423394342413516 4.457817268789522 4.416911002421196 4.410599425371853 4.430970253426183
0.7270526126510001 4.492173571179113 0.5070885064867112 4.391788996615338 4.536678591340301 4.528651694965809 4.563822604524967 4.52211409718636 4.515646475684506 4.5365225010784025
0.727815041989 4.407645093492962 0.4259691952200208 4.309112236973983 4.440868376434959 4.434303612576753 4.459819656468487 4.4370436343046356 4.430693346774936 4.451191828424909
0.728061573329 4.867139768809573 0.4140265762593015 4.758321644371418 4.900546399133278 4.89381490461218 4.919304350271674 4.899610730225762 4.8925968703092355 4.915237760566053
0.728695234059 4.470838434717495 0.6936366673677477 4.370849400678413 4.52179501993683 4.513428626022647 4.554773248873289 4.5006835126766 4.494237070737921 4.515047321932626
0.7334079807449999 4.9860715985618285 0.3506793172855589 4.87430128837299 5.02912677537016 5.020927743278973 5.0543918506222365 5.019505328511525 5.01228554953117 5.035600573106847
0.73379542738 5.054984638907875 0.38818350278478203 4.941648126402035 5.093350603669948 5.085781789588694 5.11526306641326 5.088892871753708 5.081570777080011 5.105216902881424
0.736341949912 5.049169098099544 0.5331120465819876 4.935822815349779 5.104901028791778 5.095496079420101 5.1403819396749535 5.083119709286833 5.075789448856243 5.099466491477614
0.738815514196 4.749872124822392 0.4321457234401224 4.643117183849756 4.791693951887673 4.7837806814057116 4.816351849516599 4.781884486283361 4.774973613493188 4.797300174580609
0.7399900839839999 4.609614182426972 0.3698111338788204 4.505953078407535 4.648247480744063 4.640822447318228 4.670761963629421 4.640715412625698 4.6340016513204905 4.65569333180057
0.746072921004 5.1013272014568045 0.4543952602835323 4.986275565851024 5.1475785046972184 5.138917035085388 5.175054046736009 5.135941226653327 5.128471552898119 5.152616552101251
0.748555614553 4.841415378870117 0.3865341677202093 4.73209776846113 4.893571830030654 4.8846116940603554 4.926410755766982 4.874341177980374 4.867236746315219 4.890205404008614
0.750779301004 6.727205151878296 0.8798806455366536 6.575148658926062 6.79890078492435 6.786494080944514 6.843834936675639 6.773049555297679 6.7631588150749735 6.795140935983551
0.754286739222 4.8941982468978384 0.4751543157529794 4.783392934150537 4.949274712355677 4.94012734291661 4.984677664189369 4.9276582937301425 4.920440750120319 4.943785087777908
0.757083694721 5.126265003210376 0.3649397402888744 5.010055704182582 5.18011053241624 5.170706052684342 5.213657745526576 5.161400914005862 5.153822981574084 5.178338063384875
0.758019606163 4.919599237565196 0.3904668184980792 4.808026946724262 4.9679374058407655 4.959184259235788 4.997339089608409 4.953347275983141 4.946069027659216 4.9696162524450145
0.7582862494589999 4.169778494576845 0.4967143919010765 4.075199923062981 4.203535802945558 4.196983761495225 4.2230619605170485 4.1983897369434 4.192219398031159 4.212182613416153
0.760791522005 4.779639702630641 0.5120744639869058 4.671104025347259 4.827296327875315 4.818728216134425 4.856425057153378 4.8125099063972145 4.805421998396438 4.828358142258013
0.762277582958 3.3289589347040875 0.7577648321157305 3.2533140574883546 3.354771803406513 3.349705551464309 3.369574274311533 3.3518832888218566 3.3469404183179465 3.3629370841046575
0.7650242665070001 5.135013273978359 0.4559797607998237 5.018183711777092 5.183010976592872 5.174127348698158 5.21176449516949 5.17046203804432 5.162819787277544 5.187557523699165
0.766504153326 4.764601506906281 0.5129779145649577 4.656127104573538 4.797944500275352 4.791250948256966 4.816724033485845 4.797536762734979 4.790436933617226 4.8134213858639
0.76725769009 4.813806881649628 0.8354403025469388 4.704175129069541 4.847414738591381 4.84066488247314 4.866336299396721 4.847104664851592 4.839926966297821 4.863164802859714
0.769412212246 4.699923132043294 0.4638824433014545 4.59278173531297 4.743891067646528 4.7357560596100186 4.770236873516536 4.7324956140964 4.7254750454224315 4.748207793954539
0.774207056019 5.174454377794999 0.4603147651330191 5.056244040965334 5.19261862054454 5.188671713128687 5.2021652278531105 5.210468164239412 5.202707791171289 5.22784493304201
0.77440744585 5.869783376172514 0.7506868742261994 5.73567640169819 5.929945844266363 5.91928591818132 5.967078486151991 5.9106438171234315 5.90183916153374 5.930359329604602
0.783517106151 4.553927234553835 0.8416356953389569 4.449469277098439 4.598867483017305 4.590746599136708 4.626241353299989 4.585881552485122 4.5789992266618444 4.60130748251061
0.7842714551700001 5.427673173431232 0.5981503615243383 5.303132736474419 5.471514226632332 5.46299975488118 5.496861092246014 5.465783402384002 5.457575533341734 5.4841818531688675
0.785716037221 3.5164171529858166 0.6783053978419398 3.435681218300542 3.552947713268437 3.5465248139835777 3.5756091751943058 3.541138487744547 3.535814603642932 3.553074131618894
0.790601467708 5.0970968733879145 0.4111143822235735 4.97982471452821 5.135107068667577 5.127578050124846 5.156746917586932 5.133082041864855 5.125334363757419 5.150460571441121
0.7918265937469999 5.786517408196981 0.5152268892585956 5.6533141850691555 5.835948169963629 5.826502862439531 5.864880833611399 5.827412796285122 5.818608489578648 5.847163962283771
0.793528441722 4.109135470092083 0.6737667377715987 4.014476886555274 4.139519653901299 4.133489795461618 4.15679186822414 4.138218526439282 4.131957823147441 4.152266011591691
0.794793786333 4.705877370831731 1.084872703978357 4.597414433382692 4.755056622406628 4.746440443806134 4.785635154221137 4.739219961856908 4.732042772949879 4.755325961745967
0.7951244555320001 5.514474871264447 0.448391876924756 5.3873574053559 5.548324805640945 5.5413728664908914 5.56703272494543 5.55355764211962 5.545144987637331 5.572436750451191
0.798140712003 5.0421583454720045 0.6056270750205064 4.925781794021956 5.0774967156906445 5.070404696435411 5.0974048859990155 5.077985436892576 5.070274760144651 5.095294701853099
0.7982627626250001 5.080532761571057 0.9857729622260798 4.963264537151721 5.110745407733015 5.10451107025062 5.127376100824116 5.116636259957334 5.108866143422818 5.134079181533528
