z_true z_phot
0.582795 0.544246
0.5828 0.616875
0.582835 0.590769
0.582854 0.597127
0.582889 0.571567
0.582903 0.597506
0.582945 0.602344
0.582958 0.585641
0.582977 0.578559
0.58298 0.585342
0.582989 0.561185
0.583034 0.564554
0.583065 0.548873
0.583067 0.573843
0.583069 0.598993
0.58307 0.554923
0.58313 0.591651
0.583149 0.560017
0.58316 0.588368
0.583172 0.596725
0.583173 0.597185
0.583179 0.558723
0.583196 0.596544
0.583201 0.588528
0.583204 0.569156
0.583228 0.581678
0.583257 0.581184
0.583314 0.556507
0.583357 0.602648
0.583369 0.591499
0.583404 0.623621
0.583415 0.6069
0.58342 0.579641
0.583428 0.610274
0.583492 0.560369
0.583496 0.589449
0.583526 0.627525
0.583531 0.572059
0.583566 0.584017
0.583593 0.586927
0.583626 0.577973
0.583658 0.558887
0.58369 0.589074
0.583696 0.578818
0.583727 0.56935
0.583731 0.560204
0.583746 0.562778
0.583786 0.595723
0.58382 0.563821
0.583824 0.611512
0.583831 0.5745
0.583834 0.574509
0.583839 0.586289
0.583852 0.576843
0.583856 0.581767
0.583878 0.582464
0.583904 0.589747
0.583905 0.587411
0.583906 0.61348
0.583949 0.576706
0.583961 0.592688
0.583974 0.581531
0.583999 0.587061
0.584018 0.592281
0.584035 0.620046
0.584036 0.603437
0.584045 0.530077
0.584047 0.588346
0.584079 0.5826
0.584096 0.588826
0.584103 0.575503
0.584123 0.605186
0.584144 0.622771
0.584146 0.559924
0.584146 0.548656
0.584158 0.570604
0.5842 0.617269
0.58422 0.591032
0.584287 0.562543
0.584292 0.547377
0.584292 0.599454
0.584306 0.570582
0.584313 0.588539
0.584336 0.591365
0.584358 0.592992
0.584365 0.582395
0.584377 0.568119
0.584405 0.595016
0.584435 0.605888
0.584437 0.573474
0.584455 0.578454
0.584458 0.572273
0.584494 0.564808
0.584501 0.581634
0.584518 0.577661
0.584535 0.570186
0.584542 0.572578
0.584568 0.592996
0.58458 0.544838
0.584581 0.581899
0.584603 0.589835
0.584609 0.598537
0.584643 0.577082
0.584651 0.582891
0.584672 0.565006
0.584692 0.603744
0.58471 0.592249
0.58474 0.636585
0.58476 0.641994
0.584773 0.576615
0.584803 0.608508
0.584828 0.590298
0.584836 0.59797
0.584838 0.574861
0.58484 0.567832
0.584864 0.566082
0.584899 0.58691
0.584902 0.563295
0.584985 0.558385
0.585001 0.563852
0.585012 0.644406
0.585037 0.591464
0.585056 0.601244
0.585062 0.593256
0.585066 0.602297
0.585069 0.557812
0.585077 0.57406
0.585077 0.573151
0.585095 0.574533
0.585118 0.60725
0.585177 0.556243
0.585179 0.577576
0.585181 0.631781
0.58519 0.568912
0.585196 0.54362
0.585229 0.54718
0.585238 0.612729
0.585263 0.57685
0.585272 0.606709
0.585296 0.568891
0.585321 0.575145
0.585338 0.563505
0.585342 0.560108
0.585376 0.614246
0.585377 0.624629
0.585418 0.590867
0.58542 0.569804
0.585434 0.582407
0.58544 0.562621
0.585466 0.575929
0.585486 0.604286
0.585531 0.583627
0.585553 0.594751
0.585583 0.591953
0.585586 0.566205
0.585613 0.625935
0.585634 0.574468
0.585652 0.588018
0.585691 0.562263
0.585705 0.607071
0.585732 0.563059
0.58577 0.619353
0.585785 0.619353
0.585786 0.615702
0.585794 0.579125
0.585813 0.591688
0.585815 0.577279
0.585869 0.556878
0.585875 0.574209
0.585884 0.581426
0.585901 0.589028
0.585905 0.566034
0.585914 0.597197
0.585922 0.592444
0.585924 0.58149
0.585924 0.590016
0.585933 0.556931
0.585933 0.59696
0.585935 0.584045
0.585957 0.567413
0.585963 0.58122
0.58597 0.58927
0.585976 0.621402
0.585989 0.587134
0.586009 0.591822
0.586013 0.575549
0.586025 0.596388
0.586039 0.573914
0.58604 0.601066
0.586043 0.55506
0.586052 0.585918
0.586077 0.5642
0.586078 0.591548
0.58611 0.580378
0.586114 0.609039
0.586141 0.614814
0.586158 0.588195
0.586171 0.594635
0.586196 0.614562
0.586198 0.603666
0.586202 0.584378
0.586203 0.614358
0.586206 0.603421
0.586255 0.611157
0.586258 0.616981
0.586284 0.584329
0.586284 0.575053
0.586286 0.626271
0.586304 0.57659
0.58631 0.563166
0.586314 0.585858
0.58633 0.590792
0.586373 0.593583
0.586383 0.593484
0.586401 0.56313
0.586433 0.577952
0.586462 0.581105
0.58648 0.573104
0.58649 0.608265
0.586522 0.588317
0.586522 0.621663
0.586531 0.57127
0.58654 0.580999
0.586543 0.594764
0.586558 0.58334
0.586584 0.562182
0.586591 0.569638
0.586598 0.57021
0.586615 0.581625
0.586649 0.577996
0.586657 0.574801
0.586672 0.57838
0.586674 0.611052
0.586699 0.649044
0.586715 0.598995
0.586731 0.579231
0.586737 0.608206
0.586742 0.599898
0.586751 0.594362
0.586765 0.563669
0.586787 0.589291
0.58681 0.579051
0.586827 0.537876
0.586829 0.585057
0.586834 0.588719
0.586837 0.577575
0.586843 0.629666
0.586851 0.565307
0.586865 0.612576
0.586867 0.578295
0.586871 0.556836
0.586873 0.573429
0.586873 0.54472
0.586875 0.579819
0.586877 0.558855
0.586881 0.602051
0.586884 0.616918
0.586909 0.566223
0.586918 0.628056
0.586927 0.58644
0.586934 0.603547
0.586946 0.590283
0.586958 0.578767
0.586959 0.578172
0.58697 0.557181
0.586971 0.598919
0.587 0.61186
0.587004 0.5818
0.587014 0.596746
0.587027 0.614017
0.587044 0.584506
0.587058 0.647608
0.587068 0.606156
0.587093 0.563743
0.587119 0.572542
0.587122 0.576828
0.587134 0.565978
0.587158 0.587958
0.58717 0.604929
0.587187 0.585755
0.587207 0.625082
0.587235 0.586106
0.587258 0.590519
0.587262 0.594408
0.587284 0.597928
0.587288 0.567121
0.587299 0.598245
0.587334 0.576366
0.587363 0.570582
0.587375 0.574342
0.587376 0.588445
0.587416 0.583012
0.587431 0.590757
0.58747 0.601834
0.587472 0.590937
0.587478 0.546866
0.587483 0.570039
0.5875 0.616203
0.587509 0.570042
0.58751 0.623414
0.587515 0.593982
0.587536 0.598573
0.587542 0.610282
0.587554 0.602919
0.587559 0.595159
0.5876 0.588528
0.587605 0.591505
0.587606 0.623311
0.587612 0.588141
0.587616 0.577033
0.587624 0.585095
0.587628 0.558489
0.587633 0.597967
0.587649 0.590606
0.587668 0.587974
0.587705 0.580307
0.587705 0.587015
0.587721 0.661636
0.587766 0.591611
0.587768 0.590009
0.587773 0.593263
0.587787 0.579798
0.587809 0.610342
0.58781 0.580844
0.58781 0.607018
0.587847 0.583623
0.587867 0.56152
0.587888 0.584131
0.587896 0.583735
0.587904 0.582854
0.587906 0.583567
0.587912 0.588141
0.58792 0.555231
0.587925 0.607836
0.587932 0.597996
0.587937 0.588256
0.587956 0.649718
0.587975 0.579871
0.587983 0.598481
0.58799 0.616067
0.588008 0.586047
0.588015 0.608604
0.588041 0.581445
0.58805 0.616168
0.588055 0.722614
0.588055 0.589043
0.588062 0.556776
0.588075 0.586234
0.588122 0.590323
0.58815 0.58717
0.58819 0.569065
0.588208 0.62613
0.588208 0.574342
0.588215 0.536238
0.588218 0.610968
0.588235 0.528474
0.588239 0.591646
0.588274 0.597967
0.588284 0.576617
0.588297 0.542725
0.588304 0.562086
0.588334 0.586084
0.58836 0.584329
0.588365 0.580802
0.588373 0.563073
0.588378 0.59292
0.588381 0.593121
0.588391 0.621095
0.588394 0.589082
0.588401 0.624847
0.588404 0.583467
0.588406 0.563884
0.58841 0.59395
0.588434 0.58878
0.588491 0.574974
0.5885 0.597298
0.588507 0.557912
0.588526 0.582567
0.588528 0.585563
0.588535 0.607874
0.588547 0.562543
0.588564 0.566695
0.588565 0.578986
0.588582 0.610737
0.588593 0.600605
0.588593 0.55703
0.588661 0.588661
0.58867 0.585873
0.588672 0.584745
0.58872 0.585594
0.58873 0.613423
0.58873 0.586114
0.588756 0.601232
0.588774 0.583615
0.588781 0.571113
0.588788 0.574827
0.588798 0.582512
0.588826 0.623975
0.588864 0.559082
0.588891 0.595629
0.588893 0.573438
0.588895 0.538113
0.588899 0.596901
0.588899 0.574356
0.588907 0.594108
0.588909 0.563647
0.588911 0.593072
0.588923 0.592935
0.588937 0.58471
0.588946 0.635443
0.588956 0.580307
0.588985 0.540401
0.589028 0.602399
0.58904 0.591365
0.589052 0.588983
0.589058 0.595072
0.589059 0.598994
0.58907 0.591322
0.589099 0.591788
0.589138 0.565721
0.58914 0.591384
0.589148 0.590289
0.589168 0.612212
0.589196 0.569483
0.589201 0.495127
0.589213 0.59761
0.589214 0.586301
0.589228 0.577823
0.589248 0.606867
0.589308 0.579978
0.589309 0.58296
0.589312 0.603582
0.589327 0.585493
0.589342 0.575727
0.589351 0.5895
0.589383 0.588433
0.589404 0.561941
0.589416 0.58692
0.589437 0.594851
0.589445 0.605724
0.589448 0.585725
0.589453 0.551998
0.589459 0.610363
0.589463 0.563884
0.589466 0.561354
0.589468 0.572617
0.589476 0.570997
0.589491 0.598945
0.589508 0.593258
0.589558 0.573934
0.589558 0.568688
0.589564 0.549603
0.589567 0.575982
0.589578 0.574614
0.589581 0.585689
0.589595 0.605776
0.589595 0.609667
0.589659 0.590891
0.589661 0.614657
0.589697 0.616146
0.589737 0.572231
0.589747 0.585385
0.589749 0.58611
0.589768 0.580819
0.589812 0.615422
0.589855 0.580487
0.58986 0.593127
0.58987 0.639768
0.58989 0.582349
0.589891 0.577034
0.589916 0.595351
0.58992 0.587595
0.589924 0.604327
0.589924 0.588908
0.589927 0.605351
0.589942 0.595111
0.58995 0.6157
0.589981 0.586772
0.589991 0.617779
0.590001 0.601073
0.590008 0.613692
0.59002 0.57866
0.590029 0.557813
0.590031 0.620968
0.590032 0.577359
0.590068 0.582513
0.590098 0.562711
0.590122 0.576804
0.590137 0.574441
0.590146 0.565313
0.590161 0.613576
0.590169 0.593554
0.590176 0.584638
0.590192 0.595218
0.590194 0.589416
0.590196 0.606474
0.590201 0.63117
0.59024 0.601531
0.590276 0.602384
0.590283 0.552553
0.590297 0.584963
0.590313 0.607515
0.59033 0.616154
0.590353 0.559924
0.59036 0.593269
0.590361 0.583893
0.59038 0.599811
0.590384 0.602821
0.590385 0.644879
0.590448 0.570046
0.590471 0.587624
0.590526 0.573517
0.590533 0.58257
0.590546 0.590891
0.590552 0.196385
0.590562 0.594862
0.590583 0.603101
0.590583 0.577823
0.590591 0.613743
0.590615 0.605673
0.590615 0.614858
0.590616 0.575634
0.590626 0.610669
0.590645 0.590782
0.590729 0.588628
0.590739 0.634576
0.590755 0.576845
0.590769 0.595145
0.590772 0.564514
0.590792 0.580689
0.590813 0.586615
0.590831 0.575581
0.590859 0.587516
0.590875 0.594635
0.590907 0.614049
0.590915 0.614858
0.590917 0.571402
0.590937 0.577554
0.59095 0.604941
0.590981 0.569563
0.591 0.592888
0.591009 0.599915
0.591023 0.600949
0.59103 0.56711
0.591128 0.561248
0.591128 0.573166
0.59126 0.623045
0.591272 0.626555
0.591305 0.566261
0.591328 0.565998
0.591338 0.618729
0.591354 0.569268
0.591364 0.623933
0.591378 0.578377
0.591397 0.607297
0.591436 0.570813
0.591446 0.589868
0.591454 0.585924
0.59146 0.595438
0.591462 0.541272
0.591478 0.599349
0.591496 0.616928
0.591512 0.593127
0.591531 0.595954
0.591595 0.575567
0.591633 0.566029
0.591645 0.57413
0.59165 0.591982
0.591679 0.610663
0.591687 0.563072
0.591687 0.585261
0.591697 0.58823
0.591722 0.57169
0.591773 0.596198
0.591787 0.601698
0.591801 0.559873
0.591804 0.58836
0.591809 0.611931
0.591817 0.562596
0.591848 0.580707
0.591881 0.580994
0.591908 0.565424
0.591913 0.576551
0.591934 0.621232
0.591941 0.567894
0.591947 0.589408
0.591958 0.594867
0.591975 0.583694
0.591981 0.598608
0.592011 0.606084
0.592023 0.607047
0.592024 0.586892
0.592038 0.621412
0.592065 0.589291
0.592074 0.592489
0.592101 0.582513
0.592104 0.63722
0.592115 0.563275
0.592121 0.603412
0.592124 0.64871
0.592155 0.583893
0.592197 0.591505
0.592206 0.58387
0.592215 0.528606
0.592222 0.584024
0.592234 0.591611
0.592237 0.549247
0.592259 0.609413
0.592274 0.642002
0.592286 0.587422
0.592287 0.57701
0.592305 0.557973
0.592308 0.577952
0.592312 0.602231
0.592316 0.637148
0.592316 0.562279
0.59232 0.572584
0.59233 0.594538
0.59234 0.592406
0.592352 0.597996
0.592369 0.58148
0.592374 0.603062
0.592383 0.56156
0.592386 0.59286
0.592413 0.58334
0.592429 0.587645
0.592435 0.594624
0.592438 0.56523
0.592499 0.597509
0.592537 0.579842
0.59254 0.551056
0.592546 0.573982
0.592578 0.60899
0.59258 0.55901
0.592584 0.589545
0.592586 0.091651
0.592605 0.60971
0.592641 0.569591
0.592683 0.602793
0.592683 0.572512
0.592686 0.593976
0.592705 0.581374
0.592723 0.593073
0.592735 0.605168
0.592738 0.617177
0.592738 0.604107
0.592743 0.611229
0.592774 0.580497
0.592803 0.606917
0.592805 0.551027
0.592806 0.589945
0.59285 0.611549
0.592871 0.607914
0.592877 0.556911
0.592927 0.566034
0.592935 0.658402
0.592972 0.610403
0.592976 0.537154
0.592982 0.569774
0.592988 0.60482
0.592989 0.588635
0.593013 0.55779
0.593019 0.569621
0.593032 0.587986
0.593033 0.599785
0.593061 0.587396
0.593079 0.582841
0.593089 0.603361
0.593124 0.570319
0.593127 0.600796
0.593127 0.597955
0.59317 0.596203
0.593178 0.609601
0.593186 0.604579
0.593208 0.588509
0.59321 0.601183
0.593232 0.599318
0.593244 0.584537
0.593247 0.656803
0.593257 0.602971
0.593257 0.601495
0.59326 0.576438
0.593261 0.63359
0.593285 0.589224
0.593294 0.594087
0.5933 0.558128
0.593301 0.582567
0.593333 0.620246
0.593338 0.602536
0.593375 0.624298
0.593377 0.58818
0.593402 0.570604
0.593411 0.581933
0.593442 0.579842
0.593443 0.628113
0.593483 0.605893
0.593503 0.595925
0.593503 0.595398
0.593552 0.597789
0.593589 0.601624
0.593596 0.621522
0.593633 0.642818
0.593641 0.590838
0.593644 0.586144
0.593665 0.605895
0.593673 0.587289
0.593681 0.59662
0.593684 0.587287
0.593728 0.639379
0.593745 0.582468
0.593745 0.58855
0.59375 0.606029
0.593752 0.594532
0.593757 0.622527
0.593761 0.580862
0.593761 0.57461
0.593764 0.590154
0.593764 0.579371
0.593768 0.567529
0.593794 0.562743
0.593827 0.59929
0.593838 0.581901
0.593871 0.588781
0.593875 0.602419
0.593912 0.585924
0.593926 0.57734
0.593933 0.614814
0.593946 0.577851
0.593952 0.57603
0.593959 0.591409
0.593969 0.588779
0.593976 0.592664
0.593986 0.608513
0.593986 0.585518
0.593994 0.589986
0.593998 0.581105
0.594025 0.614222
0.594029 0.602563
0.594035 0.616158
0.594073 0.566904
0.594083 0.581833
0.594085 0.586091
0.594097 0.60861
0.594102 0.574254
0.594129 0.587945
0.594141 0.570707
0.59415 0.615432
0.594158 0.596291
0.594169 0.60482
0.594173 0.590094
0.594177 0.59515
0.594197 0.600871
0.594213 0.594481
0.594231 0.60647
0.594242 0.596462
0.594262 0.584306
0.59428 0.596127
0.594283 0.625337
0.594323 0.614216
0.594349 0.595351
0.594356 0.589284
0.594357 0.587937
0.594365 0.620943
0.594366 0.595341
0.59438 0.567751
0.594415 0.561101
0.594423 0.594565
0.594433 0.588195
0.594439 0.575891
0.594445 0.595232
0.594458 0.59782
0.594479 0.560741
0.594521 0.589119
0.594538 0.594405
0.594547 0.604786
0.594563 0.590618
0.594563 0.599398
0.594579 0.622948
0.594633 0.575885
0.594634 0.562729
0.594669 0.584504
0.594696 0.59474
0.594701 0.594605
0.594706 0.152422
0.594706 0.588181
0.59471 0.543056
0.594722 0.566877
0.594729 0.589916
0.594745 0.582687
0.594759 0.573332
0.594773 0.597194
0.594774 0.580758
0.594781 0.600663
0.594785 0.558308
0.5948 0.570868
0.594805 0.606789
0.594836 0.578556
0.594839 0.588676
0.594843 0.607204
0.594864 0.590228
0.594873 0.580781
0.594935 0.610466
0.594953 0.572617
0.594969 0.601692
0.59498 0.605801
0.59498 0.56651
0.594993 0.572569
0.595009 0.575177
0.59501 0.560844
0.595015 0.555955
0.595016 0.560542
0.595031 0.61294
0.595047 0.583483
0.595069 0.570117
0.595072 0.602123
0.595073 0.620502
0.595083 0.628698
0.595084 0.619058
0.595122 0.583232
0.595134 0.572435
0.595148 0.617922
0.595178 0.631138
0.595277 0.595665
0.59528 0.605895
0.595291 0.581906
0.595291 0.615419
0.595311 0.602485
0.595311 0.591644
0.595323 0.603356
0.595336 0.557871
0.59536 0.553308
0.595402 0.611411
0.595452 0.579583
0.595521 0.581498
0.595521 0.590203
0.595529 0.580578
0.595575 0.591755
0.59561 0.574327
0.595617 0.58893
0.595624 0.609578
0.595632 0.593357
0.595635 0.602576
0.595656 0.605569
0.595668 0.601659
0.595686 0.590205
0.595717 0.584971
0.59572 0.5793
0.595725 0.615104
0.595755 0.612751
0.595779 0.613598
0.595789 0.607104
0.595816 0.562086
0.595817 0.581105
0.595826 0.573533
0.595835 0.594579
0.595838 0.589298
0.595839 0.608487
0.595865 0.606655
0.595873 0.603672
0.595881 0.630225
0.595889 0.554895
0.595892 0.603934
0.595944 0.588317
0.59598 0.578808
0.596037 0.623201
0.596111 0.586804
0.596152 0.633356
0.596156 0.633671
0.596156 0.635448
0.596166 0.6023
0.596176 0.609539
0.596176 0.596091
0.59619 0.614549
0.596208 0.587287
0.596208 0.581666
0.596209 0.612263
0.596213 0.538899
0.596256 0.591774
0.596315 0.574434
0.596358 0.586024
0.59637 0.599454
0.596388 0.600656
0.596432 0.540743
0.596436 0.60628
0.596475 0.611937
0.596488 0.566851
0.596503 0.55295
0.596525 0.609128
0.59653 0.594996
0.596534 0.606203
0.596577 0.573702
0.596592 0.601689
0.596615 0.618855
0.596634 0.586223
0.596652 0.56448
0.596658 0.603672
0.596688 0.567797
0.596727 0.603666
0.596731 0.565715
0.596735 0.596638
0.596769 0.599706
0.596816 0.594254
0.59684 0.60217
0.59691 0.586477
0.596921 0.588508
0.596923 0.091651
0.596927 0.601495
0.596933 0.599821
0.596935 0.611159
0.59694 0.571508
0.596956 0.601363
0.596957 0.653012
0.596991 0.602793
0.597001 0.560532
0.597007 0.566001
0.597016 0.587953
0.597017 0.600632
0.59703 0.581625
0.597039 0.625849
0.59704 0.587832
0.597086 0.602823
0.597092 0.589421
0.597096 0.592517
0.597097 0.571449
0.597097 0.628321
0.597102 0.596131
0.597131 0.590709
0.597136 0.603308
0.597202 0.631792
0.597203 0.61878
0.597205 0.60289
0.597241 0.604241
0.597304 0.59873
0.597321 0.588923
0.597337 0.653816
0.597341 0.589687
0.597375 0.581843
0.597377 0.590667
0.597399 0.570045
0.597418 0.61878
0.597425 0.586547
0.597448 0.597527
0.597471 0.608413
0.597494 0.570663
0.59752 0.60023
0.597525 0.616973
0.597577 0.597779
0.597582 0.579602
0.597584 0.594404
0.5976 0.582691
0.59761 0.589677
0.597621 0.599405
0.597621 0.604262
0.597626 0.607251
0.597631 0.566851
0.597697 0.628865
0.59771 0.573404
0.597775 0.576748
0.597776 0.558897
0.597856 0.589483
0.597866 0.594513
0.597886 0.583341
0.597904 0.580063
0.597908 0.639726
0.597952 0.608013
0.597962 0.597991
0.597969 0.636585
0.597977 0.6069
0.597984 0.599849
0.597985 0.564413
0.597996 0.604916
0.598049 0.622889
0.598098 0.6366
0.598109 0.593944
0.598122 0.602378
0.598165 0.601568
0.598179 0.590769
0.598191 0.597435
0.598192 0.59504
0.598285 0.604026
0.598295 0.568912
0.598297 0.611703
0.598298 0.586208
0.598306 0.650598
0.598319 0.554215
0.59832 0.587832
0.598335 0.598507
0.598341 0.605075
0.598402 0.567591
0.598435 0.60001
0.598477 0.591822
0.598486 0.586005
0.598504 0.636278
0.598516 0.607874
0.598555 0.604167
0.59858 0.611843
0.598601 0.570997
0.598652 0.553506
0.59866 0.602049
0.598692 0.578507
0.598693 0.603412
0.598718 0.600901
0.598723 0.553901
0.59875 0.577606
0.598754 0.54925
0.598775 0.603241
0.5988 0.592352
0.598837 0.562954
0.598841 0.613134
0.598877 0.580916
0.59889 0.589769
0.5989 0.59644
0.598903 0.606437
0.598931 0.596186
0.598932 0.606015
0.598933 0.613151
0.598933 0.604798
0.59894 0.618844
0.598943 0.573347
0.598984 0.597967
0.598985 0.599782
0.599023 0.649582
0.59906 0.588822
0.599066 0.58932
0.599079 0.620429
0.599116 0.572797
0.599147 0.641166
0.599171 0.594305
0.59918 0.620956
0.599184 0.547785
0.599189 0.611387
0.599209 0.578162
0.599227 0.600055
0.599244 0.610971
0.599249 0.582364
0.599253 0.614008
0.599268 0.611267
0.599292 0.579451
0.599297 0.620047
0.5993 0.627371
0.599304 0.59498
0.599366 0.608737
0.599367 0.61654
0.599383 0.604302
0.599387 0.565294
0.59941 0.62829
0.599412 0.605992
0.599423 0.590805
0.599428 0.589916
0.599429 0.59329
0.599487 0.573025
0.599508 0.63476
0.599513 0.598997
0.599516 0.601547
0.599549 0.577645
0.599577 0.598997
0.599583 0.578179
0.599584 0.589717
0.599604 0.577503
0.599606 0.592599
0.599606 0.607167
0.599608 0.597639
0.599612 0.61235
0.599625 0.595529
0.599651 0.610868
0.599656 0.614107
0.599678 0.595546
0.599711 0.611748
0.599715 0.630347
0.599731 0.580441
0.599808 0.611575
0.599836 0.60037
0.599842 0.612818
0.599854 0.60593
0.599859 0.586672
0.599892 0.612351
0.599916 0.594305
0.599924 0.586941
0.599931 0.58296
0.599936 0.613648
0.59994 0.566147
0.59995 0.574209
0.599959 0.554644
0.599976 0.570607
0.599983 0.628798
0.60004 0.612959
0.600049 0.57061
0.600074 0.624303
0.600101 0.612079
0.60011 0.568324
0.600112 0.610165
0.600134 0.586229
0.600224 0.615805
0.600234 0.611663
0.60024 0.56625
0.600273 0.606649
0.600304 0.602823
0.600326 0.610949
0.600329 0.604079
0.600346 0.592317
0.600351 0.584162
0.60037 0.629963
0.600436 0.621218
0.600445 0.590757
0.600458 0.587161
0.600463 0.577385
0.600469 0.597746
0.600476 0.560727
0.600477 0.580446
0.600478 0.596726
0.600492 0.602654
0.600507 0.601859
0.600515 0.590921
0.600537 0.585883
0.600544 0.585614
0.60058 0.571248
0.600598 0.615867
0.600619 0.581575
0.600663 0.589314
0.600671 0.618566
0.600686 0.608113
0.600687 0.649792
0.600691 0.568015
0.600705 0.598537
0.600712 0.588224
0.600729 0.615429
0.600732 0.613285
0.600741 0.601249
0.600758 0.607018
0.600789 0.603037
0.600789 0.603037
0.600808 0.57178
0.600814 0.611369
0.600822 0.605915
0.60083 0.601117
0.600831 0.605266
0.600839 0.604998
0.600854 0.575493
0.600857 0.604992
0.600887 0.60288
0.600895 0.615426
0.600901 0.652992
0.600917 0.632506
0.600935 0.560433
0.600955 0.62355
0.600979 0.600255
0.60106 0.612032
0.601074 0.617794
0.601075 0.599495
0.601085 0.609473
0.601093 0.591283
0.601138 0.623793
0.601163 0.627368
0.601217 0.616114
0.601229 0.576454
0.601235 0.604423
0.601275 0.627291
0.601277 0.580964
0.601278 0.633731
0.601279 0.63695
0.601285 0.596136
0.601287 0.59363
0.601291 0.609384
0.601296 0.60642
0.601303 0.613058
0.601311 0.594565
0.601312 0.605882
0.601335 0.608681
0.601335 0.613353
0.601336 0.581112
0.601348 0.611387
0.601354 0.606653
0.601364 0.63429
0.601419 0.60032
0.601441 0.620564
0.601448 0.620302
0.601452 0.591376
0.601458 0.594577
0.601489 0.564035
0.601495 0.581624
0.601548 0.558099
0.601553 0.601633
0.601576 0.598981
0.601583 0.613014
0.601598 0.562301
0.601608 0.602068
0.601623 0.621404
0.601638 0.583542
0.601646 0.603944
0.601653 0.591659
0.601662 0.59347
0.601682 0.626223
0.601692 0.610491
0.601696 0.657605
0.601711 0.613612
0.601731 0.612023
0.601737 0.573785
0.601777 0.60376
0.601778 0.566658
0.60178 0.61522
0.601784 0.623982
0.60181 0.547194
0.601814 0.566752
0.601855 0.547537
0.601893 0.602665
0.601895 0.608013
0.601913 0.597301
0.601917 0.568986
0.601917 0.585787
0.601934 0.585346
0.601963 0.605572
0.601967 0.634259
0.60199 0.601102
0.602 0.558548
0.602017 0.530626
0.602025 0.601122
0.602025 0.563971
0.602068 0.62592
0.602082 0.562823
0.602097 0.599915
0.602119 0.55532
0.602125 0.618565
0.602141 0.620124
0.602163 0.561669
0.602165 0.585586
0.60219 0.562741
0.602191 0.583208
0.602205 0.562817
0.602218 0.640811
0.602222 0.620347
0.602253 0.588467
0.602281 0.601172
0.602335 0.609631
0.602398 0.57993
0.60241 0.622352
0.602423 0.585661
0.602428 0.557927
0.602429 0.600663
0.602432 0.625122
0.602463 0.602882
0.602547 0.594223
0.602582 0.602882
0.602592 0.641455
0.602604 0.601847
0.602622 0.601603
0.602624 0.582111
0.602637 0.598723
0.60265 0.585725
0.602651 0.612918
0.602664 0.633448
0.602684 0.595902
0.602693 0.57879
0.602755 0.587656
0.602761 0.634991
0.602779 0.615395
0.60279 0.587918
0.602855 0.592121
0.602863 0.594823
0.602874 0.567333
0.60289 0.611674
0.602904 0.582704
0.602908 0.61261
0.602943 0.63088
0.602985 0.616269
0.602985 0.610421
0.603005 0.601946
0.603009 0.62187
0.603013 0.593324
0.603024 0.605756
0.603036 0.587427
0.60304 0.632193
0.603062 0.619109
0.60307 0.592408
0.603076 0.643214
0.60308 0.632249
0.603083 0.604776
0.603084 0.599786
0.603087 0.592275
0.603088 0.614072
0.60317 0.594002
0.603212 0.614401
0.603217 0.598981
0.603222 0.636883
0.603245 0.613525
0.603277 0.627069
0.603322 0.584134
0.603335 0.603137
0.60335 0.620069
0.603356 0.604786
0.603359 0.591077
0.603361 0.600155
0.603371 0.574915
0.603378 0.616433
0.603385 0.568678
0.603413 0.60261
0.60343 0.566736
0.603482 0.563182
0.603522 0.593129
0.603529 0.633671
0.603547 0.596086
0.603567 0.612079
0.603573 0.623752
0.603578 0.60276
0.603605 0.601348
0.603609 0.591348
0.603638 0.613078
0.603645 0.636152
0.603658 0.569295
0.603675 0.562968
0.603682 0.613804
0.603683 0.599947
0.603707 0.593808
0.603746 0.622117
0.603749 0.604758
0.603758 0.613409
0.603814 0.61741
0.603818 0.578173
0.603868 0.579191
0.603869 0.595194
0.603901 0.598956
0.603912 0.589841
0.603938 0.583827
0.603946 0.641636
0.603977 0.579755
0.603994 0.577002
0.60401 0.571568
0.60401 0.599503
0.604013 0.617588
0.604024 0.541847
0.604056 0.617678
0.604065 0.641191
0.604071 0.592653
0.604081 0.60434
0.604082 0.594002
0.6041 0.624636
0.604107 0.575398
0.604164 0.617185
0.604201 0.59998
0.604204 0.626263
0.604214 0.671441
0.604241 0.626466
0.604242 0.578948
0.604256 0.565536
0.604285 0.588861
0.60433 0.563035
0.604337 0.609072
0.604337 0.56848
0.604401 0.610436
0.604415 0.597011
0.604445 0.598995
0.604454 0.605855
0.60446 0.59704
0.604483 0.615686
0.604487 0.831701
0.604494 0.601504
0.604494 0.628185
0.604548 0.603503
0.604556 0.598945
0.604571 0.607291
0.604588 0.616792
0.604617 0.598072
0.604617 0.591829
0.604627 0.605624
0.604634 0.631124
0.604635 0.59816
0.604648 0.591505
0.604664 0.62638
0.604665 0.594103
0.604679 0.605525
0.604696 0.622493
0.604697 0.614195
0.604699 0.609464
0.60473 0.603112
0.604772 0.620172
0.604786 0.611349
0.604814 0.629779
0.604815 0.646172
0.604828 0.62173
0.60484 0.620823
0.604857 0.59382
0.604861 0.625108
0.604871 0.586053
0.604875 0.629704
0.604907 0.583627
0.604914 0.605574
0.604916 0.557446
0.60492 0.608876
0.604929 0.575942
0.604963 0.609233
0.604969 0.590094
0.604973 0.615104
0.604977 0.537221
0.604981 0.608638
0.604998 0.613046
0.605003 0.616258
0.605019 0.602011
0.605021 0.601484
0.605023 0.603687
0.605048 0.60669
