z_true z_phot
0.214441 0.5108550000000001
0.214658 0.13234500000000002
0.21476900000000002 0.29278699999999996
0.219005 0.573238
0.21902 0.562227
0.219879 0.510718
0.22088899999999997 0.30444899999999997
0.22124899999999997 0.33418200000000003
0.22295 0.146119
0.223704 0.49936400000000003
0.22394099999999997 0.504771
0.226793 0.522101
0.230289 0.519813
0.231291 0.330036
0.232692 0.531402
0.23380900000000002 0.532552
0.23471199999999998 0.534829
0.23473200000000002 0.558171
0.23504099999999997 0.533205
0.235531 0.5758909999999999
0.235815 0.5387649999999999
0.23756999999999998 0.494917
0.23890300000000003 0.348186
0.240105 0.5093989999999999
0.24149299999999999 0.455816
0.242671 0.5218470000000001
0.242695 0.584367
0.24279299999999998 0.330977
0.243515 0.522467
0.244461 0.5448850000000001
0.246139 0.094651
0.246719 0.33534
0.24886 0.088275
0.249083 0.347383
0.25013 0.498985
0.251695 0.500711
0.25169600000000003 0.492821
0.251724 0.488069
0.252164 0.516608
0.25255700000000003 0.167664
0.25256 0.539479
0.25290300000000004 0.52691
0.25304699999999997 0.5007729999999999
0.25348899999999996 0.359651
0.253567 0.528503
0.253651 0.556508
0.254479 0.507921
0.254886 0.539479
0.254902 0.49199499999999996
0.254984 0.5667810000000001
0.256475 0.117727
0.256708 0.465938
0.25710500000000003 0.179329
0.257114 0.361318
0.257808 0.38421900000000003
0.258218 0.524555
0.258269 0.471821
0.258619 0.34434000000000003
0.258851 0.35927600000000004
0.259038 0.527755
0.259524 0.439245
0.25968 0.5130680000000001
0.260035 0.513962
0.26014499999999996 0.5758909999999999
0.260325 0.568203
0.260443 0.515254
0.260768 0.086384
0.261077 0.46202200000000004
0.26117399999999996 0.348053
0.26164899999999996 0.351123
0.261704 0.348015
0.26208000000000004 0.187567
0.262265 0.346948
0.262294 0.363782
0.262614 0.46515
0.26355700000000004 0.541193
0.263656 0.49474799999999997
0.263962 0.447144
0.264258 0.531402
0.264513 0.498341
0.264759 0.46836400000000006
0.265281 0.46577399999999997
0.265833 0.473337
0.26653499999999997 0.132325
0.266704 0.352287
0.267398 0.523199
0.268106 0.437615
0.269138 0.146119
0.269415 0.38642600000000005
0.27032399999999995 0.38673
0.270561 0.47880200000000006
0.270665 0.385106
0.27066599999999996 0.476155
0.270712 0.5334399999999999
0.271912 0.19675399999999998
0.274011 0.541193
0.274012 0.200251
0.274498 0.378146
0.27452600000000005 0.524555
0.274835 0.36527
0.274878 0.55998
0.275017 0.48792700000000006
0.275165 0.453863
0.275308 0.443954
0.275314 0.468649
0.275958 0.364299
0.276433 0.518457
0.276834 0.52691
0.277071 0.5172220000000001
0.27715100000000004 0.370406
0.27725900000000003 0.532163
0.277478 0.371881
0.278298 0.506286
0.278702 0.36179
0.27874099999999996 0.49199499999999996
0.279312 0.478047
0.279354 0.505871
0.279381 0.384907
0.279582 0.418583
0.27978600000000003 0.203869
0.280468 0.469555
0.28062600000000004 0.418175
0.280723 0.548035
0.280868 0.53466
0.281057 0.563084
0.281939 0.473817
0.281996 0.568203
0.282104 0.187309
0.282503 0.562743
0.282746 0.402671
0.283409 0.498767
0.283448 0.515372
0.283698 0.507985
0.283887 0.37913
0.284092 0.44799399999999995
0.284383 0.37764200000000003
0.284588 0.519813
0.28459 0.374785
0.28480500000000003 0.47481899999999994
0.284855 0.198889
0.284988 0.512772
0.285182 0.491683
0.28544 0.50554
0.285901 0.16936099999999998
0.285919 0.48917700000000003
0.285948 0.36889099999999997
0.286016 0.5108550000000001
0.28606 0.494663
0.287354 0.45862200000000003
0.287735 0.44168199999999996
0.28776999999999997 0.370731
0.287918 0.45255200000000007
0.288936 0.498767
0.28905 0.501401
0.29011 0.214317
0.290133 0.090215
0.290732 0.47075900000000004
0.29117600000000005 0.374969
0.29121199999999997 0.5665720000000001
0.29207 0.41161800000000004
0.292227 0.386935
0.292392 0.381472
0.292428 0.161167
0.292792 0.5236569999999999
0.292812 0.50268
0.293039 0.441621
0.293501 0.381288
0.294275 0.38313800000000003
0.294975 0.20981799999999998
0.294998 0.203681
0.295112 0.434007
0.295354 0.5067520000000001
0.295523 0.40733800000000003
0.295749 0.536871
0.296116 0.441859
0.296797 0.417204
0.296871 0.490224
0.297387 0.38440799999999997
0.29770599999999997 0.471948
0.29875 0.44053000000000003
0.299523 0.45270299999999997
0.300742 0.398465
0.301429 0.463634
0.30219 0.524725
0.30230100000000004 0.48051000000000005
0.302394 0.5200020000000001
0.302771 0.562743
0.303249 0.501092
0.303289 0.425757
0.303661 0.48051000000000005
0.304199 0.399953
0.304231 0.48464300000000005
0.304268 0.467038
0.30435999999999996 0.22913499999999998
0.304589 0.216667
0.304617 0.230138
0.305569 0.42232700000000006
0.305591 0.49318999999999996
0.30583699999999997 0.468649
0.306075 0.526146
0.306533 0.214575
0.306911 0.223373
0.30745700000000004 0.576963
0.307789 0.522614
0.308071 0.44951499999999994
0.30814600000000003 0.214108
0.309025 0.210279
0.309145 0.5200020000000001
0.309183 0.48051000000000005
0.309339 0.219018
0.30964200000000003 0.497119
0.31003800000000004 0.202956
0.310055 0.501092
0.31012399999999996 0.413484
0.310454 0.470533
0.310553 0.457892
0.310692 0.5260020000000001
0.310724 0.513828
0.311354 0.22309400000000001
0.311502 0.500201
0.311535 0.39561199999999996
0.311652 0.47656000000000004
0.311884 0.486871
0.31245900000000004 0.451779
0.31253000000000003 0.41987399999999997
0.312852 0.473264
0.312933 0.21360300000000002
0.31293499999999996 0.47103
0.313297 0.474312
0.31352199999999997 0.21837800000000002
0.313608 0.196761
0.314338 0.501563
0.314587 0.505862
0.31504699999999997 0.467929
0.315297 0.562683
0.315344 0.524911
0.315502 0.23509000000000002
0.316682 0.441921
0.31743699999999997 0.48051000000000005
0.317902 0.422203
0.318589 0.471596
0.31904299999999997 0.444454
0.31937 0.17933
0.320296 0.501247
0.32053000000000004 0.472326
0.322009 0.540771
0.322133 0.49449899999999997
0.32306 0.454345
0.323348 0.225375
0.325944 0.43934700000000004
0.32599 0.476533
0.326176 0.526892
0.326408 0.549142
0.327086 0.468649
0.32709 0.41767200000000004
0.32723800000000003 0.524911
0.328745 0.41785900000000004
0.328763 0.46114799999999995
0.329111 0.453108
0.330301 0.501092
0.330382 0.566876
0.330862 0.419026
0.331121 0.49916800000000006
0.332009 0.42745200000000005
0.332088 0.431904
0.332244 0.499778
0.332371 0.421335
0.332396 0.223456
0.333041 0.468038
0.333198 0.444912
0.333394 0.45766
0.333728 0.433096
0.333903 0.5260020000000001
0.33458499999999997 0.45377799999999996
0.334843 0.43765699999999996
0.335013 0.469958
0.335231 0.442072
0.335825 0.499066
0.33595 0.45777700000000004
0.336328 0.476883
0.336892 0.517521
0.338021 0.46837
0.338152 0.447442
0.338273 0.428754
0.338428 0.47717200000000004
0.338694 0.499179
0.33869699999999997 0.482771
0.338863 0.428304
0.339052 0.500796
0.33953099999999997 0.5386989999999999
0.33964099999999997 0.262968
0.340024 0.518695
0.340044 0.468505
0.34014099999999997 0.478504
0.340575 0.49123
0.340975 0.45679899999999996
0.341131 0.46974
0.341878 0.262692
0.342099 0.44091400000000003
0.343001 0.23584000000000002
0.34378400000000003 0.263844
0.34392 0.22913499999999998
0.34428800000000004 0.49013599999999996
0.344515 0.43808199999999997
0.344559 0.492908
0.34492399999999995 0.44718
0.345115 0.49401300000000004
0.345762 0.225415
0.34625100000000003 0.5152770000000001
0.34663 0.43534700000000004
0.346879 0.47436000000000006
0.347621 0.434774
0.347649 0.505269
0.347938 0.524752
0.347997 0.44935200000000003
0.34825100000000003 0.451291
0.34836300000000003 0.45751499999999995
0.348548 0.49573900000000004
0.34897 0.43883500000000003
0.349346 0.50554
0.34973899999999997 0.47896000000000005
0.349769 0.524911
0.34982399999999997 0.479868
0.35018499999999997 0.470308
0.350956 0.5232399999999999
0.350973 0.45469
0.352511 0.46514099999999997
0.353163 0.441859
0.353279 0.46474399999999993
0.35347 0.45082
0.354221 0.257917
0.35425500000000004 0.45848
0.35446700000000003 0.513988
0.354626 0.49441199999999996
0.355128 0.492908
0.355497 0.497029
0.35584099999999996 0.27012800000000003
0.356129 0.46385
0.356995 0.500354
0.358028 0.491982
0.35840500000000003 0.23796599999999998
0.35846100000000003 0.5152770000000001
0.358611 0.501278
0.35865 0.215214
0.358713 0.505927
0.358721 0.449165
0.359055 0.45475200000000005
0.359329 0.447938
0.359408 0.502488
0.359428 0.473915
0.359827 0.45183100000000004
0.35994499999999996 0.486414
0.360164 0.45252299999999995
0.360218 0.45224200000000003
0.36053 0.27949
0.360768 0.499179
0.360804 0.463513
0.361045 0.522947
0.361186 0.502502
0.361374 0.266075
0.361685 0.45258999999999994
0.361808 0.476055
0.36186 0.473416
0.361942 0.46274099999999996
0.362126 0.45184399999999997
0.362187 0.508706
0.36228299999999997 0.454513
0.362338 0.47336300000000003
0.36235300000000004 0.456704
0.362417 0.451902
0.362578 0.485001
0.36273 0.45475200000000005
0.36275100000000005 0.49873599999999996
0.363082 0.511043
0.363234 0.45377799999999996
0.36351 0.519987
0.363519 0.459071
0.36357 0.47113299999999997
0.36396300000000004 0.473576
0.363979 0.52691
0.364098 0.5249729999999999
0.364103 0.45552700000000007
0.364588 0.49783299999999997
0.364784 0.26553899999999997
0.364931 0.475029
0.365063 0.5015569999999999
0.365129 0.498087
0.365208 0.491622
0.36551500000000003 0.215786
0.365577 0.50445
0.365711 0.5056470000000001
0.365788 0.492908
0.36595300000000003 0.498679
0.366066 0.454765
0.366104 0.516646
0.36654899999999996 0.456888
0.366633 0.49816499999999997
0.366859 0.472293
0.36733699999999997 0.47805
0.367501 0.47467700000000007
0.367653 0.260818
0.367739 0.47152200000000005
0.367812 0.28605
0.36785 0.474412
0.367937 0.45994700000000005
0.36793899999999996 0.45743
0.36840100000000003 0.48627200000000004
0.368815 0.196761
0.369197 0.28027399999999997
0.369336 0.488824
0.36943200000000004 0.462502
0.36999899999999997 0.47677600000000003
0.370102 0.47033100000000005
0.37054000000000004 0.473416
0.370652 0.49840500000000004
0.370719 0.47656000000000004
0.370758 0.49450600000000006
0.370874 0.472336
0.37096399999999996 0.47292799999999996
0.371078 0.46428400000000003
0.371196 0.209162
0.371492 0.504024
0.37162399999999995 0.46538999999999997
0.371688 0.46393199999999996
0.37187600000000004 0.486808
0.372107 0.47531999999999996
0.372313 0.5076069999999999
0.37232600000000005 0.492908
0.37245100000000003 0.480491
0.372725 0.487806
0.373341 0.28574499999999997
0.373772 0.49983
0.374355 0.46302
0.374671 0.485778
0.374889 0.46385
0.37512 0.49148400000000003
0.375131 0.479862
0.37522 0.49873599999999996
0.37554899999999997 0.273729
0.375589 0.508925
0.375877 0.49873599999999996
0.376262 0.503384
0.376354 0.47442
0.376407 0.16869
0.37650300000000003 0.466895
0.37658400000000003 0.298188
0.376811 0.475958
0.376969 0.466495
0.376986 0.506212
0.37700500000000003 0.507598
0.377143 0.490939
0.377193 0.274888
0.377219 0.472206
0.377498 0.47848
0.377606 0.532352
0.377683 0.48123
0.377723 0.5152770000000001
0.377924 0.277607
0.37808 0.467075
0.378679 0.491338
0.378914 0.517107
0.37908400000000003 0.48628599999999994
0.379183 0.5171560000000001
0.379278 0.47758
0.379416 0.49999
0.379447 0.257917
0.37953600000000004 0.486617
0.37958400000000003 0.5200020000000001
0.379589 0.49787700000000007
0.379684 0.29807100000000003
0.37972100000000003 0.486476
0.380025 0.278623
0.38005 0.477292
0.38007199999999997 0.29656
0.380116 0.508713
0.38021 0.491853
0.380884 0.487933
0.381083 0.511251
0.381338 0.499497
0.381515 0.473498
0.382316 0.507196
0.38398000000000004 0.21189899999999998
0.38412199999999996 0.48009399999999997
0.38440599999999997 0.302689
0.384629 0.522618
0.38491 0.483534
0.385218 0.511832
0.385312 0.48175200000000007
0.385759 0.492463
0.38656599999999997 0.307873
0.386755 0.492341
0.386884 0.495583
0.38719000000000003 0.491787
0.387804 0.486095
0.388795 0.49449799999999994
0.38895599999999997 0.48689099999999996
0.389108 0.492908
0.389307 0.258499
0.389424 0.481196
0.389585 0.487936
0.390004 0.48482700000000006
0.391178 0.26449
0.391276 0.263808
0.391669 0.273282
0.392311 0.309761
0.392395 0.313576
0.39241 0.223373
0.392899 0.505391
0.394148 0.49623100000000003
0.394228 0.5015569999999999
0.394281 0.504653
0.394314 0.500549
0.394782 0.486404
0.395068 0.312526
0.395208 0.279536
0.395472 0.181267
0.395752 0.31
0.39721 0.494885
0.398742 0.288633
0.398982 0.531233
0.399881 0.49449899999999997
0.40110999999999997 0.310605
0.401649 0.30650900000000003
0.402574 0.31950500000000004
0.40281999999999996 0.28325300000000003
0.403348 0.523821
0.403851 0.5076069999999999
0.404223 0.312423
0.404386 0.214108
0.404459 0.30161
0.405801 0.266329
0.406644 0.507598
0.407132 0.310708
0.410166 0.53625
0.41059300000000004 0.521786
0.41077700000000006 0.30734
0.413125 0.33118200000000003
0.41375500000000004 0.319305
0.414045 0.32521700000000003
0.414246 0.30947399999999997
0.414835 0.505419
0.41565100000000005 0.25871700000000003
0.416304 0.33478800000000003
0.41686999999999996 0.509484
0.416922 0.27469099999999996
0.41717 0.201049
0.41725500000000004 0.543098
0.417649 0.322233
0.417846 0.307631
0.418048 0.259259
0.418117 0.24595300000000003
0.418188 0.523587
0.418295 0.32665500000000003
0.41864799999999996 0.332968
0.418724 0.29176599999999997
0.41970799999999997 0.27002
0.420274 0.513296
0.42043500000000006 0.319345
0.42124799999999996 0.324285
0.421601 0.332826
0.422124 0.317872
0.422626 0.53161
0.423491 0.288653
0.424289 0.329417
0.42516899999999996 0.31999299999999997
0.425266 0.334298
0.425501 0.28325300000000003
0.425962 0.301671
0.426638 0.540428
0.426986 0.333835
0.427307 0.520093
0.427555 0.329619
0.42773 0.309479
0.42778900000000003 0.523199
0.42789399999999994 0.342842
0.42958100000000005 0.34739699999999996
0.42967299999999997 0.31214699999999995
0.429699 0.33453099999999997
0.42978299999999997 0.343558
0.43028999999999995 0.347573
0.43040100000000003 0.341877
0.43051999999999996 0.32961799999999997
0.431349 0.260533
0.43204899999999996 0.347416
0.432792 0.560778
0.432859 0.31569899999999995
0.43294399999999994 0.33574899999999996
0.433729 0.325548
0.433762 0.309242
0.434608 0.343362
0.43466099999999996 0.32521700000000003
0.436648 0.342895
0.436796 0.342957
0.437633 0.320261
0.43790100000000004 0.549769
0.43847200000000003 0.35691999999999996
0.43858199999999997 0.33321999999999996
0.439668 0.284395
0.43975600000000004 0.319345
0.43981400000000004 0.33614099999999997
0.440536 0.317006
0.44113800000000003 0.34065100000000004
0.44133 0.14879
0.44155900000000003 0.292227
0.441709 0.32961799999999997
0.442604 0.35639
0.44278100000000004 0.308033
0.443308 0.343094
0.443508 0.5499930000000001
0.44353000000000004 0.29325300000000004
0.44360200000000005 0.28167800000000004
0.443833 0.276979
0.444402 0.327461
0.444713 0.338208
0.444975 0.332877
0.445063 0.327083
0.445644 0.36324
0.44567700000000005 0.330758
0.445931 0.299325
0.446358 0.310168
0.44638100000000003 0.31545100000000004
0.446424 0.325225
0.446466 0.349188
0.446956 0.337355
0.446974 0.311774
0.447176 0.361034
0.4472 0.333057
0.44725299999999996 0.36391999999999997
0.44735600000000003 0.361566
0.447463 0.35336300000000004
0.4475 0.343059
0.44902 0.332818
0.44906499999999994 0.363414
0.44914 0.348229
0.449171 0.313699
0.449534 0.32093499999999997
0.450273 0.367259
0.45063000000000003 0.315759
0.45096099999999995 0.36488899999999996
0.45131499999999997 0.26449
0.451371 0.36895500000000003
0.452217 0.364095
0.452265 0.340539
0.45263100000000006 0.304769
0.452776 0.308895
0.45278100000000004 0.367581
0.45283100000000004 0.35484899999999997
0.45289799999999997 0.367879
0.45289799999999997 0.263437
0.45294799999999996 0.301201
0.453687 0.241927
0.45394399999999996 0.36882
0.45399300000000004 0.36391399999999996
0.45414 0.37153200000000003
0.454474 0.261849
0.454478 0.363265
0.45451499999999995 0.347867
0.454584 0.361637
0.45469799999999994 0.367255
0.45485299999999995 0.33881300000000003
0.454921 0.357773
0.455247 0.338131
0.455499 0.363861
0.45578100000000005 0.297996
0.455816 0.27878600000000003
0.45599300000000004 0.369028
0.456132 0.277545
0.45614499999999997 0.282165
0.45617700000000005 0.309877
0.456243 0.315688
0.456283 0.357231
0.456474 0.368349
0.456531 0.361629
0.456574 0.361563
0.456608 0.339976
0.45662700000000006 0.361559
0.45669099999999996 0.35634099999999996
0.457312 0.350956
0.45743900000000004 0.344922
0.45751499999999995 0.36637600000000003
0.45763100000000007 0.30761900000000003
0.45763400000000004 0.266043
0.45772299999999994 0.373135
0.457771 0.374307
0.457955 0.347573
0.458082 0.371636
0.45859099999999997 0.33317800000000003
0.45878199999999997 0.36855
0.459751 0.375634
0.46108699999999997 0.359052
0.461136 0.354092
0.461153 0.310162
0.461334 0.330858
0.461977 0.261297
0.46208 0.378496
0.462158 0.561919
0.46233 0.378135
0.46252 0.285048
0.462541 0.368396
0.46265100000000003 0.359275
0.46286499999999997 0.360734
0.46295600000000003 0.31235100000000005
0.46301400000000004 0.379171
0.46309300000000003 0.322864
0.46324499999999996 0.296819
0.463363 0.340549
0.4638 0.37090100000000004
0.464057 0.374587
0.46423400000000004 0.369233
0.464772 0.331969
0.464822 0.371824
0.4649 0.363706
0.464995 0.377471
0.465106 0.258133
0.46516 0.34773899999999996
0.465334 0.273919
0.465496 0.36747399999999997
0.465512 0.254433
0.465721 0.36991199999999996
0.46577799999999997 0.308311
0.46582299999999993 0.322662
0.46588599999999997 0.340746
0.46596099999999996 0.378794
0.466131 0.373042
0.46625200000000006 0.38096199999999997
0.46640600000000004 0.371805
0.466546 0.38243
0.46668699999999996 0.357773
0.466717 0.319733
0.46672299999999994 0.291101
0.46676599999999996 0.377626
0.466811 0.364033
0.466974 0.32355100000000003
0.467092 0.373722
0.467125 0.285048
0.46724499999999997 0.359709
0.46738599999999997 0.273949
0.46751899999999996 0.338925
0.46753100000000003 0.341923
0.46757299999999996 0.257175
0.467657 0.319205
0.46788500000000005 0.3521
0.467913 0.372949
0.468038 0.36841
0.46807299999999996 0.360875
0.46818999999999994 0.318768
0.46826 0.373243
0.46834499999999996 0.25332
0.46845299999999995 0.294768
0.46845299999999995 0.37285799999999997
0.468483 0.365103
0.468696 0.261297
0.468724 0.205902
0.468736 0.35851900000000003
0.46875100000000003 0.379818
0.468919 0.35129499999999997
0.46900699999999995 0.378683
0.469025 0.356122
0.469046 0.370406
0.46908500000000003 0.297126
0.46940600000000005 0.37174
0.469587 0.370055
0.46971199999999996 0.357653
0.46971199999999996 0.335916
0.469908 0.36758
0.469951 0.38043499999999997
0.470121 0.371683
0.47031999999999996 0.379311
0.470371 0.337461
0.47039899999999996 0.339064
0.470405 0.38004099999999996
0.47042 0.31569899999999995
0.47042700000000004 0.297319
0.470576 0.304716
0.47103 0.301813
0.471049 0.37236199999999997
0.471062 0.33881300000000003
0.471376 0.308147
0.47137700000000005 0.26816100000000004
0.47146899999999997 0.566876
0.47151400000000004 0.317717
0.47152700000000003 0.36211
0.47190600000000005 0.37238499999999997
0.471923 0.360329
0.47193100000000004 0.283497
0.47193199999999996 0.364647
0.471998 0.384642
0.47201499999999996 0.276979
0.472017 0.34710799999999997
0.472159 0.364544
0.47217700000000007 0.371156
0.47220100000000004 0.35197399999999995
0.472242 0.36013
0.472375 0.20956100000000003
0.47252299999999997 0.326234
0.472599 0.347121
0.47284499999999996 0.37635100000000005
0.47293199999999996 0.37090100000000004
0.472958 0.261297
0.47308500000000003 0.359887
0.473103 0.375246
0.473105 0.372339
0.473265 0.389345
0.473337 0.22243000000000002
0.47344200000000003 0.37083699999999997
0.473679 0.3732
0.47374399999999994 0.308198
0.473814 0.3374
0.473832 0.258133
0.47393199999999996 0.386676
0.474145 0.364062
0.47415 0.269969
0.474342 0.31254299999999996
0.474549 0.34418000000000004
0.474583 0.361187
0.47458500000000003 0.381067
0.47480500000000003 0.375224
0.47480500000000003 0.331847
0.474908 0.36732
0.475103 0.269679
0.475103 0.384737
0.47521199999999997 0.298653
0.475249 0.324598
0.475317 0.383716
0.47541400000000006 0.367476
0.47565799999999997 0.274438
0.475681 0.262773
0.475713 0.23796599999999998
0.475837 0.38734
0.475995 0.377897
0.476004 0.38548699999999997
0.476195 0.260287
0.4764 0.573854
0.47680100000000003 0.38049499999999997
0.47680600000000006 0.38042
0.476826 0.331827
0.476937 0.367214
0.477096 0.281453
0.47712299999999996 0.3453
0.47728100000000007 0.316969
0.477299 0.343558
0.477391 0.250254
0.477613 0.2541
0.477684 0.357741
0.47795600000000005 0.24054
0.478034 0.317612
0.478268 0.314621
0.478547 0.326115
0.47860600000000003 0.27021300000000004
0.47907700000000003 0.352292
0.47917299999999996 0.29503
0.479588 0.308264
0.479707 0.385765
0.47976199999999997 0.378676
0.47983400000000004 0.378075
0.48000600000000004 0.274624
0.48003900000000005 0.393042
0.480497 0.213311
0.48056400000000005 0.368925
0.48058599999999996 0.393232
0.4811 0.318975
0.48126599999999997 0.38058600000000004
0.48167299999999996 0.392011
0.481793 0.34462
0.48187700000000006 0.355086
0.481892 0.382211
0.48203199999999996 0.378404
0.482087 0.310424
0.48224700000000004 0.33624899999999996
0.482484 0.39481
0.482544 0.391538
0.48260200000000003 0.378949
0.48261899999999996 0.315902
0.482687 0.37118
0.482741 0.37299299999999996
0.48280100000000004 0.36766
0.48284799999999994 0.338579
0.482876 0.38205100000000003
0.48310200000000003 0.31254299999999996
0.483241 0.310879
0.483314 0.382882
0.483454 0.361598
0.483509 0.180598
0.483757 0.318612
0.48376 0.33393
0.483997 0.37749099999999997
0.484046 0.343798
0.484146 0.373172
0.484212 0.392856
0.48426099999999994 0.387358
0.48426899999999995 0.22913499999999998
0.484304 0.338806
0.48455 0.386435
0.48466899999999996 0.398005
0.48469799999999996 0.346702
0.484706 0.397861
0.48471800000000004 0.394741
0.48471800000000004 0.363426
0.48479399999999995 0.24595300000000003
0.484829 0.203681
0.484926 0.337461
0.48504200000000003 0.362797
0.485084 0.37182
0.485304 0.386504
0.485444 0.274438
0.485534 0.265846
0.485599 0.398356
0.486087 0.376722
0.486737 0.40192100000000003
0.48684700000000003 0.360896
0.487041 0.25924400000000003
0.48743000000000003 0.378211
0.48785100000000003 0.316969
0.48790100000000003 0.347952
0.48807399999999995 0.344296
0.48808100000000004 0.38604499999999997
0.488314 0.402561
0.488464 0.34019699999999997
0.488558 0.278977
0.488679 0.343814
0.48872899999999997 0.37700300000000003
0.488746 0.21223899999999998
0.488917 0.227144
0.48895500000000003 0.36840500000000004
0.48907399999999995 0.360503
0.489075 0.368055
0.48919700000000005 0.367588
0.489676 0.39277399999999996
0.489799 0.383493
0.49002700000000005 0.385428
0.490122 0.344618
0.490224 0.22753600000000002
0.49031 0.258779
0.49034399999999995 0.369395
0.490421 0.367933
0.49068900000000004 0.38440599999999997
0.490756 0.37794099999999997
0.490777 0.259279
0.490831 0.398054
0.490892 0.17933
0.490892 0.355522
0.49094099999999996 0.36746799999999996
0.49096999999999996 0.231206
0.49102799999999996 0.379104
0.49118900000000004 0.398633
0.491555 0.386813
0.49166400000000005 0.27302600000000005
0.491741 0.26864299999999997
0.491759 0.261651
0.49183599999999994 0.404459
0.491979 0.373706
0.49204 0.22386999999999999
0.49205699999999997 0.28257600000000005
0.49216099999999996 0.39610300000000004
0.49242299999999994 0.32913600000000004
0.49248100000000006 0.618321
0.49285200000000007 0.28584899999999996
0.492883 0.370922
0.492939 0.383033
0.49316400000000005 0.355215
0.49323900000000004 0.31699499999999997
0.49338000000000004 0.389965
0.4936 0.336755
0.494158 0.21556599999999998
0.494378 0.183437
0.494605 0.367525
0.494705 0.253843
0.494721 0.390408
0.494824 0.327412
0.495328 0.34717800000000004
0.495468 0.312423
0.495514 0.258861
0.495752 0.403435
0.496 0.33356199999999997
0.49604799999999993 0.291101
0.496062 0.389013
0.496069 0.359741
0.49610600000000005 0.353871
0.496119 0.373607
0.496763 0.350189
0.496788 0.338766
0.49679799999999996 0.25504499999999997
0.49686499999999995 0.37105
0.49705299999999997 0.328473
0.49733 0.38208000000000003
0.497371 0.30289099999999997
0.49737299999999995 0.30457
0.497382 0.222831
0.497424 0.13405599999999998
0.497439 0.404354
0.4975 0.362606
0.497521 0.333625
0.497734 0.37138899999999997
0.49790200000000007 0.36375
0.497965 0.389013
0.498061 0.200626
0.498112 0.347086
0.498123 0.380952
0.498195 0.371207
0.498329 0.28239000000000003
0.498418 0.217309
0.498479 0.40775300000000003
0.49851599999999996 0.265961
0.49867799999999995 0.36564800000000003
0.49908199999999997 0.397385
0.499115 0.297602
0.499137 0.09242
0.499223 0.385352
0.49926899999999996 0.361433
0.499338 0.338368
0.49952299999999994 0.311713
0.49952399999999997 0.313164
0.49962399999999996 0.377231
0.49978999999999996 0.381754
0.499949 0.384116
0.500238 0.402042
0.50034 0.33872399999999997
0.500432 0.303745
0.500747 0.30809699999999995
0.500843 0.21955300000000003
0.500915 0.21416500000000002
0.501004 0.372879
0.501217 0.348954
0.501911 0.37003600000000003
0.501962 0.255775
0.502088 0.389548
0.502596 0.303261
0.502654 0.359256
0.502837 0.37993899999999997
0.502864 0.329059
0.502889 0.361124
0.502979 0.377357
0.50307 0.348603
0.503829 0.132629
0.503976 0.366844
0.504628 0.40873899999999996
0.50534 0.252297
0.50554 0.294583
0.505578 0.355596
0.505644 0.23466700000000001
0.505662 0.31030599999999997
0.505711 0.377171
0.505741 0.352132
0.505757 0.39897699999999997
0.506264 0.309162
0.5063 0.371641
0.506554 0.39510700000000004
0.506582 0.26227
0.507047 0.33217800000000003
